time,hour,dayofweek,month,East,North,West
2016-05-31 05:00:00,5,1,5,130048.22999999998,74631.16833333333,141099.305
2016-05-31 06:00:00,6,1,5,136601.38,82749.44,154182.90749999997
2016-05-31 07:00:00,7,1,5,138948.9325,87727.72166666668,160858.95249999998
2016-05-31 08:00:00,8,1,5,141150.45750000002,89825.65833333334,163053.40999999997
2016-05-31 09:00:00,9,1,5,142742.82749999998,90337.09,165215.6175
2016-05-31 10:00:00,10,1,5,142159.25,90520.97166666666,163016.5675
2016-05-31 11:00:00,11,1,5,140407.1175,91059.77666666669,161628.3825
2016-05-31 12:00:00,12,1,5,138366.185,90274.68833333332,160207.3575
2016-05-31 13:00:00,13,1,5,136434.5025,89193.27166666668,158665.2475
2016-05-31 14:00:00,14,1,5,134223.0,87823.75499999999,156733.765
2016-05-31 15:00:00,15,1,5,133503.0625,88699.11333333333,155190.4625
2016-05-31 16:00:00,16,1,5,132080.1225,88604.345,153194.82749999998
2016-05-31 17:00:00,17,1,5,131305.0325,87621.40333333335,152376.095
2016-05-31 18:00:00,18,1,5,129735.28,77278.01333333334,149258.195
2016-05-31 19:00:00,19,1,5,126660.19749999998,82707.06166666666,147372.28000000003
2016-05-31 20:00:00,20,1,5,119363.47,80430.50666666667,145647.48750000002
2016-05-31 21:00:00,21,1,5,109589.575,76600.32166666666,139543.5025
2016-05-31 22:00:00,22,1,5,101278.95999999999,71307.31666666665,128595.075
2016-05-31 23:00:00,23,1,5,97148.8725,64723.81833333333,120718.76000000001
2016-06-01 00:00:00,0,2,6,94822.34,61449.185,116369.96250000001
2016-06-01 01:00:00,1,2,6,94297.9525,60220.42333333334,113248.715
2016-06-01 02:00:00,2,2,6,95322.6875,58256.39666666666,112646.0075
2016-06-01 03:00:00,3,2,6,100366.29999999999,60111.28000000001,114985.74
2016-06-01 04:00:00,4,2,6,116845.47,64924.778333333335,125199.295
2016-06-01 05:00:00,5,2,6,129759.65500000001,74741.07333333333,140597.64
2016-06-01 06:00:00,6,2,6,136327.35250000004,82302.54166666666,153704.945
2016-06-01 07:00:00,7,2,6,138520.0875,88644.19,160770.165
2016-06-01 08:00:00,8,2,6,140512.5875,90750.39166666666,163178.2875
2016-06-01 09:00:00,9,2,6,143278.64500000002,91043.205,164819.8475
2016-06-01 10:00:00,10,2,6,142820.13999999998,91866.48166666666,163901.2525
2016-06-01 11:00:00,11,2,6,141535.31499999997,92230.53333333334,162112.465
2016-06-01 12:00:00,12,2,6,138991.87,90983.31666666667,162089.2875
2016-06-01 13:00:00,13,2,6,137242.9425,89854.05166666668,159190.60249999998
2016-06-01 14:00:00,14,2,6,135247.80250000002,88751.35833333331,157391.7275
2016-06-01 15:00:00,15,2,6,134247.705,89131.93833333334,154155.935
2016-06-01 16:00:00,16,2,6,133453.27,88934.01499999998,152664.6025
2016-06-01 17:00:00,17,2,6,132870.345,87428.97333333333,152412.7725
2016-06-01 18:00:00,18,2,6,130689.70499999999,85028.125,148574.49000000002
2016-06-01 19:00:00,19,2,6,127040.41500000001,82332.01333333334,146356.17
2016-06-01 20:00:00,20,2,6,119899.0975,80045.18833333332,144607.65
2016-06-01 21:00:00,21,2,6,109722.60250000001,74940.25833333332,138818.7825
2016-06-01 22:00:00,22,2,6,102378.9675,67484.82999999999,127876.2475
2016-06-01 23:00:00,23,2,6,98086.05750000001,61804.723333333335,120535.085
2016-06-02 00:00:00,0,3,6,95353.1575,60047.82333333333,115791.1025
2016-06-02 01:00:00,1,3,6,94937.01750000002,58125.565,112019.38
2016-06-02 02:00:00,2,3,6,95728.16499999998,57525.26833333333,110414.5175
2016-06-02 03:00:00,3,3,6,101043.205,59017.78666666666,111461.645
2016-06-02 04:00:00,4,3,6,117271.4225,64605.831666666665,117965.86
2016-06-02 05:00:00,5,3,6,130683.53249999999,76140.61000000002,130538.59
2016-06-02 06:00:00,6,3,6,136521.6775,84589.52333333335,141368.35
2016-06-02 07:00:00,7,3,6,138756.05,89228.15333333334,147826.1225
2016-06-02 08:00:00,8,3,6,140639.59000000003,91245.06999999999,150959.4125
2016-06-02 09:00:00,9,3,6,142691.425,91668.78000000001,152876.61750000002
2016-06-02 10:00:00,10,3,6,142252.255,91510.13166666668,153894.64500000002
2016-06-02 11:00:00,11,3,6,141111.04499999998,90684.15166666667,150691.6225
2016-06-02 12:00:00,12,3,6,138906.2375,88646.54833333332,148619.54249999998
2016-06-02 13:00:00,13,3,6,136520.575,88624.06166666665,145726.40250000003
2016-06-02 14:00:00,14,3,6,133979.24,87717.26,144051.1925
2016-06-02 15:00:00,15,3,6,133437.4575,88479.22166666668,143367.91
2016-06-02 16:00:00,16,3,6,132051.39750000002,88253.21166666667,143566.67250000002
2016-06-02 17:00:00,17,3,6,131769.1575,87280.23833333333,144461.745
2016-06-02 18:00:00,18,3,6,129989.9725,85122.52333333335,142563.30000000002
2016-06-02 19:00:00,19,3,6,126411.1275,82839.38666666667,142065.2525
2016-06-02 20:00:00,20,3,6,119766.595,80034.41333333333,141707.61000000002
2016-06-02 21:00:00,21,3,6,109665.9925,75134.0,135963.385
2016-06-02 22:00:00,22,3,6,101818.61499999999,68681.075,125983.84
2016-06-02 23:00:00,23,3,6,97273.24250000001,63164.365,118468.965
2016-06-03 00:00:00,0,4,6,94605.265,61714.436666666676,114553.2975
2016-06-03 01:00:00,1,4,6,94272.97750000001,60028.01500000001,111224.22499999999
2016-06-03 02:00:00,2,4,6,95084.53499999999,58904.14833333333,110612.63
2016-06-03 03:00:00,3,4,6,100575.4875,60413.165,113111.62000000001
2016-06-03 04:00:00,4,4,6,116838.37250000001,66030.56666666667,122128.94499999999
2016-06-03 05:00:00,5,4,6,129835.865,76736.41166666667,136714.75499999998
2016-06-03 06:00:00,6,4,6,135834.945,85298.39,148790.9525
2016-06-03 07:00:00,7,4,6,137238.8225,89830.135,155709.435
2016-06-03 08:00:00,8,4,6,139295.3125,91812.09999999999,157932.5375
2016-06-03 09:00:00,9,4,6,140915.9775,92056.36166666668,159187.995
2016-06-03 10:00:00,10,4,6,136894.31,91647.92333333334,158677.08250000002
2016-06-03 11:00:00,11,4,6,138524.16249999998,90676.93666666668,155958.57499999998
2016-06-03 12:00:00,12,4,6,135515.12999999998,88662.20666666668,153833.1025
2016-06-03 13:00:00,13,4,6,133537.8775,86762.65000000001,150988.5525
2016-06-03 14:00:00,14,4,6,130782.27999999998,85457.60166666667,148577.5525
2016-06-03 15:00:00,15,4,6,130629.66749999998,85380.44833333332,148153.65250000003
2016-06-03 16:00:00,16,4,6,129009.5575,85111.48500000002,147652.405
2016-06-03 17:00:00,17,4,6,127467.29999999999,83384.29000000001,146760.57
2016-06-03 18:00:00,18,4,6,125164.045,81346.71166666666,143512.3625
2016-06-03 19:00:00,19,4,6,121584.47499999999,78730.54666666668,142054.605
2016-06-03 20:00:00,20,4,6,115614.58250000002,77296.66833333333,142143.92250000002
2016-06-03 21:00:00,21,4,6,107424.9625,73732.02833333334,137623.32
2016-06-03 22:00:00,22,4,6,100357.94499999999,68002.32333333333,127136.485
2016-06-03 23:00:00,23,4,6,94953.4125,62652.77166666667,118628.84
2016-06-04 00:00:00,0,5,6,91695.605,59998.74333333334,113612.0375
2016-06-04 01:00:00,1,5,6,90296.2475,57848.795,109380.86499999999
2016-06-04 02:00:00,2,5,6,89165.47750000001,56307.76500000001,107102.65
2016-06-04 03:00:00,3,5,6,88930.83750000001,56260.3,105743.8425
2016-06-04 04:00:00,4,5,6,95297.6025,57694.785,107385.055
2016-06-04 05:00:00,5,5,6,104789.6275,62943.533333333326,113963.4175
2016-06-04 06:00:00,6,5,6,112676.66500000001,69937.34333333332,123077.65250000001
2016-06-04 07:00:00,7,5,6,118074.87749999999,76088.3,131691.94
2016-06-04 08:00:00,8,5,6,121314.39499999999,79356.99,135663.5325
2016-06-04 09:00:00,9,5,6,122999.195,80060.96,138083.96000000002
2016-06-04 10:00:00,10,5,6,121534.12750000002,79933.23166666666,139011.525
2016-06-04 11:00:00,11,5,6,118103.45,79317.44166666665,135331.35
2016-06-04 12:00:00,12,5,6,114565.65749999999,77828.82333333333,132180.92250000002
2016-06-04 13:00:00,13,5,6,112376.34500000002,76281.18000000001,128314.59999999999
2016-06-04 14:00:00,14,5,6,111232.68250000001,75856.49833333332,126159.3875
2016-06-04 15:00:00,15,5,6,111348.4525,77120.88499999998,126640.9675
2016-06-04 16:00:00,16,5,6,111242.6925,78339.20333333334,128459.205
2016-06-04 17:00:00,17,5,6,110644.245,78203.65000000001,129722.1625
2016-06-04 18:00:00,18,5,6,109637.37000000001,76821.65,128534.8075
2016-06-04 19:00:00,19,5,6,108338.19000000002,74927.60666666667,128806.6075
2016-06-04 20:00:00,20,5,6,105188.065,73710.93,131185.2675
2016-06-04 21:00:00,21,5,6,97905.4375,71401.615,128651.565
2016-06-04 22:00:00,22,5,6,91009.61,65752.64833333333,119513.7325
2016-06-04 23:00:00,23,5,6,86281.885,61922.59333333333,112222.4425
2016-06-05 00:00:00,0,6,6,83344.2425,59782.92166666667,106983.40999999999
2016-06-05 01:00:00,1,6,6,82083.2275,57300.45833333332,102321.4225
2016-06-05 02:00:00,2,6,6,80537.2175,55712.786666666674,99887.53499999999
2016-06-05 03:00:00,3,6,6,79540.4225,54975.67,98101.58750000001
2016-06-05 04:00:00,4,6,6,82784.84000000001,55610.40333333334,97178.775
2016-06-05 05:00:00,5,6,6,89760.255,59039.105,99702.1725
2016-06-05 06:00:00,6,6,6,97360.92249999999,63664.61833333334,106037.47
2016-06-05 07:00:00,7,6,6,103941.71250000001,69910.50333333333,113483.8925
2016-06-05 08:00:00,8,6,6,108586.6925,74763.88,119261.0875
2016-06-05 09:00:00,9,6,6,111567.24499999998,76350.7,122700.8075
2016-06-05 10:00:00,10,6,6,110531.8125,76360.975,125235.0325
2016-06-05 11:00:00,11,6,6,107606.2675,75738.42833333333,122604.60250000001
2016-06-05 12:00:00,12,6,6,104797.58500000002,74470.92666666667,119844.36
2016-06-05 13:00:00,13,6,6,103243.05500000001,73272.20166666669,115706.71500000001
2016-06-05 14:00:00,14,6,6,102893.40499999998,73218.88166666665,114032.72499999999
2016-06-05 15:00:00,15,6,6,104248.83,74730.35166666667,115379.4075
2016-06-05 16:00:00,16,6,6,105616.15750000002,76625.70000000001,118535.5325
2016-06-05 17:00:00,17,6,6,107114.46250000001,77011.14833333333,121500.92749999999
2016-06-05 18:00:00,18,6,6,107867.27500000001,76738.39833333335,123067.13
2016-06-05 19:00:00,19,6,6,107580.51000000001,75631.56166666668,125831.58
2016-06-05 20:00:00,20,6,6,106213.16,74572.69333333333,129924.28
2016-06-05 21:00:00,21,6,6,98974.125,71856.65166666667,126498.935
2016-06-05 22:00:00,22,6,6,92180.2675,66247.995,117192.05500000001
2016-06-05 23:00:00,23,6,6,88260.70499999999,61860.21666666666,109990.79500000001
2016-06-06 00:00:00,0,0,6,86278.86499999999,60218.25333333335,106131.8575
2016-06-06 01:00:00,1,0,6,85770.86499999999,58397.25666666665,103398.8275
2016-06-06 02:00:00,2,0,6,87098.50749999999,58339.97333333333,102990.84250000001
2016-06-06 03:00:00,3,0,6,93782.4525,59218.79333333332,106290.4375
2016-06-06 04:00:00,4,0,6,112256.09999999999,63732.240000000005,118021.8875
2016-06-06 05:00:00,5,0,6,126209.46,73427.945,129759.4825
2016-06-06 06:00:00,6,0,6,131694.71250000002,81890.57666666666,148921.22
2016-06-06 07:00:00,7,0,6,135650.37750000003,85283.95000000001,155534.0325
2016-06-06 08:00:00,8,0,6,137741.33750000002,86934.96500000001,158246.3875
2016-06-06 09:00:00,9,0,6,140292.56249999997,87075.38333333333,160479.45500000002
2016-06-06 10:00:00,10,0,6,140312.38499999998,86912.37999999999,159376.73750000002
2016-06-06 11:00:00,11,0,6,139299.92750000002,86836.67833333333,158303.3525
2016-06-06 12:00:00,12,0,6,137092.32499999998,86095.73833333333,157401.8625
2016-06-06 13:00:00,13,0,6,135141.28999999998,85122.13166666665,155926.9
2016-06-06 14:00:00,14,0,6,132410.1775,85469.95333333334,154765.49000000002
2016-06-06 15:00:00,15,0,6,130728.84,86469.82,152716.30000000002
2016-06-06 16:00:00,16,0,6,129912.28250000002,87007.305,151540.8225
2016-06-06 17:00:00,17,0,6,129797.81999999999,86011.95833333333,151310.03
2016-06-06 18:00:00,18,0,6,127807.22249999999,83986.65833333334,147947.29249999998
2016-06-06 19:00:00,19,0,6,124251.755,81425.43666666666,146248.94249999998
2016-06-06 20:00:00,20,0,6,117977.415,79067.86666666665,145179.8175
2016-06-06 21:00:00,21,0,6,108354.39250000002,74972.49666666666,139527.9075
2016-06-06 22:00:00,22,0,6,100933.86249999999,68739.73500000002,128669.41
2016-06-06 23:00:00,23,0,6,97083.75999999998,63619.72166666667,120494.2875
2016-06-07 00:00:00,0,1,6,94360.67500000002,62086.738333333335,116228.635
2016-06-07 01:00:00,1,1,6,94179.5725,60173.19666666667,113257.9975
2016-06-07 02:00:00,2,1,6,94833.50499999998,59885.39833333333,112494.1275
2016-06-07 03:00:00,3,1,6,99595.515,61293.148333333345,114086.85749999998
2016-06-07 04:00:00,4,1,6,115689.11499999999,66717.745,123707.35
2016-06-07 05:00:00,5,1,6,129034.63750000003,77660.145,139454.325
2016-06-07 06:00:00,6,1,6,135290.9825,85602.05000000002,152510.38999999998
2016-06-07 07:00:00,7,1,6,137173.585,88362.76000000001,159103.4975
2016-06-07 08:00:00,8,1,6,138260.03250000003,90034.48499999999,161601.58500000002
2016-06-07 09:00:00,9,1,6,140548.0625,90471.02333333332,163436.4975
2016-06-07 10:00:00,10,1,6,140129.02000000002,90444.735,163427.60749999998
2016-06-07 11:00:00,11,1,6,139189.57249999998,90554.22,162333.33
2016-06-07 12:00:00,12,1,6,136755.3675,89908.00666666668,162541.84499999997
2016-06-07 13:00:00,13,1,6,135020.1425,89112.01000000001,161749.535
2016-06-07 14:00:00,14,1,6,132872.17999999996,88575.48166666666,160362.9925
2016-06-07 15:00:00,15,1,6,131393.4375,89294.46666666667,158010.995
2016-06-07 16:00:00,16,1,6,130611.30249999999,89591.28500000002,156360.58000000002
2016-06-07 17:00:00,17,1,6,130076.35999999999,88478.49500000001,154670.75
2016-06-07 18:00:00,18,1,6,128164.6225,85955.825,150421.555
2016-06-07 19:00:00,19,1,6,124909.0075,83213.24833333334,148143.01
2016-06-07 20:00:00,20,1,6,117294.41,80418.45333333334,146857.3175
2016-06-07 21:00:00,21,1,6,107981.30500000001,75918.68833333332,141054.8825
2016-06-07 22:00:00,22,1,6,101155.89,69456.00833333333,130283.0425
2016-06-07 23:00:00,23,1,6,97086.96,64428.64166666666,121825.19249999999
2016-06-08 00:00:00,0,2,6,94575.93749999999,62658.653333333335,117638.39499999999
2016-06-08 01:00:00,1,2,6,93892.8175,61111.745,114091.6725
2016-06-08 02:00:00,2,2,6,94410.49500000001,60251.78333333334,113378.5975
2016-06-08 03:00:00,3,2,6,99573.45,61947.06666666665,114816.485
2016-06-08 04:00:00,4,2,6,116198.67,67212.10333333333,124485.3625
2016-06-08 05:00:00,5,2,6,129176.1775,78115.14833333333,140056.6
2016-06-08 06:00:00,6,2,6,135020.0425,86325.91333333334,153618.4925
2016-06-08 07:00:00,7,2,6,136713.585,89851.78833333334,160981.7075
2016-06-08 08:00:00,8,2,6,138448.69249999998,91151.84333333334,163816.1375
2016-06-08 09:00:00,9,2,6,140535.33,91286.24,166212.815
2016-06-08 10:00:00,10,2,6,140197.05000000002,91227.05333333333,165120.2475
2016-06-08 11:00:00,11,2,6,138577.855,91525.37166666667,163935.5075
2016-06-08 12:00:00,12,2,6,136412.49,90739.95,163664.14
2016-06-08 13:00:00,13,2,6,135045.64250000002,89780.58833333333,163483.3175
2016-06-08 14:00:00,14,2,6,132908.02000000002,89200.055,162016.2975
2016-06-08 15:00:00,15,2,6,131980.13499999998,90203.50666666668,159968.0775
2016-06-08 16:00:00,16,2,6,130368.80500000001,90196.57833333334,158147.6375
2016-06-08 17:00:00,17,2,6,129874.9375,88582.17333333332,156154.56749999998
2016-06-08 18:00:00,18,2,6,128605.01500000001,86305.74833333334,151540.4325
2016-06-08 19:00:00,19,2,6,125578.43250000001,83749.54666666668,148192.9625
2016-06-08 20:00:00,20,2,6,118939.19499999999,81348.19499999999,146944.395
2016-06-08 21:00:00,21,2,6,109278.25,77247.255,141200.045
2016-06-08 22:00:00,22,2,6,102013.83,71086.325,130325.26
2016-06-08 23:00:00,23,2,6,98007.19750000001,65596.61333333333,122190.605
2016-06-09 00:00:00,0,3,6,95724.035,63811.616666666654,117769.47249999999
2016-06-09 01:00:00,1,3,6,95146.50749999999,62347.333333333336,113796.185
2016-06-09 02:00:00,2,3,6,95434.20750000002,61954.215000000004,112872.3475
2016-06-09 03:00:00,3,3,6,100544.95000000001,63496.708333333336,114477.195
2016-06-09 04:00:00,4,3,6,116672.27000000002,68602.70666666667,123640.405
2016-06-09 05:00:00,5,3,6,129239.92749999999,78879.19166666667,139410.24000000002
2016-06-09 06:00:00,6,3,6,134948.16499999998,86364.47,152945.6225
2016-06-09 07:00:00,7,3,6,137166.465,90034.60999999999,160103.36250000002
2016-06-09 08:00:00,8,3,6,138796.67,90763.32833333334,162498.35749999998
2016-06-09 09:00:00,9,3,6,140906.5025,90437.84833333334,163992.8675
2016-06-09 10:00:00,10,3,6,140122.0775,90311.72166666665,163685.4225
2016-06-09 11:00:00,11,3,6,138583.3425,90147.05500000001,162500.98
2016-06-09 12:00:00,12,3,6,135871.6975,89729.85999999999,162004.59
2016-06-09 13:00:00,13,3,6,133698.6975,88114.93833333334,160975.875
2016-06-09 14:00:00,14,3,6,132515.32749999998,87675.91,159983.51249999998
2016-06-09 15:00:00,15,3,6,131349.4625,88805.46833333334,158785.3375
2016-06-09 16:00:00,16,3,6,130331.1225,88744.46,156223.04
2016-06-09 17:00:00,17,3,6,130360.22750000001,87392.08833333333,153426.4525
2016-06-09 18:00:00,18,3,6,128869.4825,85306.18166666667,149253.125
2016-06-09 19:00:00,19,3,6,124764.1675,83248.34,146823.69
2016-06-09 20:00:00,20,3,6,119078.23249999998,81703.47499999999,145883.4325
2016-06-09 21:00:00,21,3,6,110062.58,77166.34,140320.335
2016-06-09 22:00:00,22,3,6,101966.01500000003,71126.67000000001,129575.93
2016-06-09 23:00:00,23,3,6,97474.7575,65502.12500000001,121540.43500000001
2016-06-10 00:00:00,0,4,6,94934.5025,63402.61833333333,117190.93000000001
2016-06-10 01:00:00,1,4,6,94602.1925,62274.08500000001,113785.95250000001
2016-06-10 02:00:00,2,4,6,95184.725,61904.566666666666,112758.84
2016-06-10 03:00:00,3,4,6,100205.2275,63625.759999999995,114459.6825
2016-06-10 04:00:00,4,4,6,115735.6225,68449.12166666667,124373.365
2016-06-10 05:00:00,5,4,6,128199.135,78696.50166666668,138801.645
2016-06-10 06:00:00,6,4,6,134616.57499999998,86846.87833333333,151538.8325
2016-06-10 07:00:00,7,4,6,136561.19,89997.84166666666,157506.855
2016-06-10 08:00:00,8,4,6,137864.725,90834.11666666664,160103.665
2016-06-10 09:00:00,9,4,6,139769.3825,90202.08833333333,162354.095
2016-06-10 10:00:00,10,4,6,139430.3125,90148.11666666665,161843.7075
2016-06-10 11:00:00,11,4,6,137040.735,89112.69666666667,159851.2925
2016-06-10 12:00:00,12,4,6,134031.485,87539.39666666665,158917.1
2016-06-10 13:00:00,13,4,6,132142.2775,86326.15999999999,156004.4175
2016-06-10 14:00:00,14,4,6,129726.7175,85878.17166666666,154111.75
2016-06-10 15:00:00,15,4,6,127878.83916666667,86726.92166666668,152949.735
2016-06-10 16:00:00,16,4,6,126978.985,86635.45666666668,151613.9075
2016-06-10 17:00:00,17,4,6,126197.03749999999,85604.515,149643.80000000002
2016-06-10 18:00:00,18,4,6,123817.3475,83300.41166666667,145809.07
2016-06-10 19:00:00,19,4,6,120566.38,80762.37333333332,143694.905
2016-06-10 20:00:00,20,4,6,115718.77249999999,78732.45000000001,142900.53249999997
2016-06-10 21:00:00,21,4,6,107342.74250000001,75546.905,138351.24000000002
2016-06-10 22:00:00,22,4,6,99214.53749999999,70216.47,127910.5675
2016-06-10 23:00:00,23,4,6,95351.80666666667,65042.23333333334,119420.65749999999
2016-06-11 00:00:00,0,5,6,91619.73499999999,62693.40333333333,114227.655
2016-06-11 01:00:00,1,5,6,90325.75083333332,60562.81833333334,109811.0825
2016-06-11 02:00:00,2,5,6,89432.33416666667,59212.386666666665,107830.36
2016-06-11 03:00:00,3,5,6,88576.8275,58668.55333333334,105851.77249999999
2016-06-11 04:00:00,4,5,6,94875.56749999999,59930.958333333336,107318.67
2016-06-11 05:00:00,5,5,6,103530.8975,64226.371666666666,113639.72
2016-06-11 06:00:00,6,5,6,111205.57,70961.68833333332,122468.6725
2016-06-11 07:00:00,7,5,6,116368.3975,76694.73833333334,131505.42
2016-06-11 08:00:00,8,5,6,119180.28750000002,79876.50833333333,136400.8775
2016-06-11 09:00:00,9,5,6,120943.19999999998,80620.37833333334,138132.42
2016-06-11 10:00:00,10,5,6,119977.765,80749.89,138696.6125
2016-06-11 11:00:00,11,5,6,116730.61000000002,80063.14666666668,136429.00999999998
2016-06-11 12:00:00,12,5,6,113744.65999999999,79012.01333333334,133383.8175
2016-06-11 13:00:00,13,5,6,111916.15583333334,77726.49166666667,130115.76749999999
2016-06-11 14:00:00,14,5,6,110552.50500000002,77554.44,128540.155
2016-06-11 15:00:00,15,5,6,110883.70749999999,78706.60333333333,128447.86249999999
2016-06-11 16:00:00,16,5,6,111242.695,79670.64666666667,129885.165
2016-06-11 17:00:00,17,5,6,110912.08999999998,79192.86166666668,130902.12749999999
2016-06-11 18:00:00,18,5,6,110161.65499999998,77861.81333333332,129502.405
2016-06-11 19:00:00,19,5,6,107989.06250000001,75797.16833333333,129128.9075
2016-06-11 20:00:00,20,5,6,104367.82499999998,74541.18,131154.7875
2016-06-11 21:00:00,21,5,6,97193.31,72539.48499999999,128288.425
2016-06-11 22:00:00,22,5,6,90391.2925,67716.45000000001,119461.65
2016-06-11 23:00:00,23,5,6,86172.77500000001,63437.715,112592.17
2016-06-12 00:00:00,0,6,6,83693.99750000001,61303.579999999994,107526.73250000001
2016-06-12 01:00:00,1,6,6,82501.89500000002,59301.26166666667,103000.49
2016-06-12 02:00:00,2,6,6,81112.10750000001,57563.54333333333,100365.8675
2016-06-12 03:00:00,3,6,6,80791.37833333334,56947.735,98060.8275
2016-06-12 04:00:00,4,6,6,82910.94,57200.729999999996,96937.87999999999
2016-06-12 05:00:00,5,6,6,89299.205,59874.145,99240.05750000001
2016-06-12 06:00:00,6,6,6,96232.40500000001,64470.89333333333,105652.77
2016-06-12 07:00:00,7,6,6,102654.63000000002,70906.97833333333,113024.725
2016-06-12 08:00:00,8,6,6,107664.59999999999,75246.23999999999,119202.72750000001
2016-06-12 09:00:00,9,6,6,111388.4325,78014.875,123751.7175
2016-06-12 10:00:00,10,6,6,110826.84000000001,79536.73333333332,126418.7175
2016-06-12 11:00:00,11,6,6,107789.47,80236.81166666666,123567.2275
2016-06-12 12:00:00,12,6,6,105184.36249999999,79414.34166666666,121219.6075
2016-06-12 13:00:00,13,6,6,103885.42499999999,78318.43,118371.51000000001
2016-06-12 14:00:00,14,6,6,103839.07416666667,78117.74666666667,117259.235
2016-06-12 15:00:00,15,6,6,105145.33249999999,79440.40666666666,118914.28
2016-06-12 16:00:00,16,6,6,106930.79999999999,80121.11833333333,121753.53749999999
2016-06-12 17:00:00,17,6,6,107797.37749999997,79694.75166666666,124408.34999999999
2016-06-12 18:00:00,18,6,6,108420.47750000001,78753.71333333333,125819.88500000001
2016-06-12 19:00:00,19,6,6,107753.85,77057.81166666668,127915.0825
2016-06-12 20:00:00,20,6,6,105847.0125,75563.85,131164.72
2016-06-12 21:00:00,21,6,6,99142.21250000001,72602.86,127260.41249999999
2016-06-12 22:00:00,22,6,6,92313.71750000001,67210.92333333334,117945.6175
2016-06-12 23:00:00,23,6,6,88700.17,62799.96333333333,111571.065
2016-06-13 00:00:00,0,0,6,86940.25833333335,61193.45166666666,107486.55249999999
2016-06-13 01:00:00,1,0,6,86378.0725,59648.280000000006,104561.27249999999
2016-06-13 02:00:00,2,0,6,87754.7925,59162.03499999999,104263.40000000001
2016-06-13 03:00:00,3,0,6,94416.2575,61162.64000000001,107921.32500000001
2016-06-13 04:00:00,4,0,6,112803.2,66642.64333333334,119679.88249999999
2016-06-13 05:00:00,5,0,6,126859.86250000002,76932.56999999999,136078.99500000002
2016-06-13 06:00:00,6,0,6,133737.39750000002,84809.06999999999,150719.48500000002
2016-06-13 07:00:00,7,0,6,136003.82499999998,88380.95166666669,158173.82749999998
2016-06-13 08:00:00,8,0,6,137811.36500000002,90148.65,162126.4875
2016-06-13 09:00:00,9,0,6,139939.46250000002,90835.80833333332,164317.335
2016-06-13 10:00:00,10,0,6,139669.1,91585.47666666667,163922.8975
2016-06-13 11:00:00,11,0,6,138967.92250000002,90421.37,163277.83000000002
2016-06-13 12:00:00,12,0,6,136334.31750000003,89568.98166666664,163653.6325
2016-06-13 13:00:00,13,0,6,135161.92500000002,88625.10666666669,161727.44499999998
2016-06-13 14:00:00,14,0,6,132048.0525,87807.68166666667,160084.905
2016-06-13 15:00:00,15,0,6,130752.64249999999,89533.61833333333,158573.5825
2016-06-13 16:00:00,16,0,6,130632.11250000002,89527.605,156859.55
2016-06-13 17:00:00,17,0,6,130115.94249999999,87619.68333333333,155333.045
2016-06-13 18:00:00,18,0,6,128341.3,85381.16333333334,150993.7825
2016-06-13 19:00:00,19,0,6,124585.88249999999,82825.31166666668,147871.42
2016-06-13 20:00:00,20,0,6,117945.66249999999,80008.66,146375.84000000003
2016-06-13 21:00:00,21,0,6,108653.7675,75505.42500000002,141364.2025
2016-06-13 22:00:00,22,0,6,101304.23,68827.565,130755.4375
2016-06-13 23:00:00,23,0,6,97176.5275,63324.70166666667,122333.05750000001
2016-06-14 00:00:00,0,1,6,94320.12,61780.746666666666,117657.1475
2016-06-14 01:00:00,1,1,6,93795.9325,60506.061666666676,114939.175
2016-06-14 02:00:00,2,1,6,94658.58750000002,60184.60333333333,114101.20999999999
2016-06-14 03:00:00,3,1,6,100116.6275,61886.595,115742.9825
2016-06-14 04:00:00,4,1,6,116043.5375,66762.04166666666,125253.2275
2016-06-14 05:00:00,5,1,6,129175.515,77020.81166666668,140933.915
2016-06-14 06:00:00,6,1,6,135249.55499999996,84795.41,154849.9575
2016-06-14 07:00:00,7,1,6,137321.975,87960.27666666667,162206.655
2016-06-14 08:00:00,8,1,6,139247.47499999998,89741.39333333333,164621.8775
2016-06-14 09:00:00,9,1,6,141906.9025,90010.10833333334,166324.15999999997
2016-06-14 10:00:00,10,1,6,141379.0225,90184.19,164876.67
2016-06-14 11:00:00,11,1,6,139832.865,90414.88,163786.74
2016-06-14 12:00:00,12,1,6,138189.8975,89858.55833333333,163435.4825
2016-06-14 13:00:00,13,1,6,135624.6575,88843.30666666669,162054.04499999998
2016-06-14 14:00:00,14,1,6,132922.755,88307.66666666669,160823.8925
2016-06-14 15:00:00,15,1,6,132327.6375,89154.33166666668,159248.3125
2016-06-14 16:00:00,16,1,6,131534.655,88988.445,157085.56
2016-06-14 17:00:00,17,1,6,130629.8125,87596.23999999999,155895.6625
2016-06-14 18:00:00,18,1,6,128697.8475,85512.96500000001,151941.83250000002
2016-06-14 19:00:00,19,1,6,125431.04000000001,82548.81833333333,149183.21
2016-06-14 20:00:00,20,1,6,118941.03000000001,79687.97333333334,147795.08250000002
2016-06-14 21:00:00,21,1,6,109060.05250000002,75318.04000000001,141989.445
2016-06-14 22:00:00,22,1,6,101062.15999999999,68881.04999999999,131887.8225
2016-06-14 23:00:00,23,1,6,96823.44,63689.439999999995,123798.5825
